CTRL1	CTRL2	CIP1	CIP2	id	type	name	??	description
1492	3206	1606	1262	b3536	CDS	bcsE		c-di-GMP-binding protein BcsE
15	53	55	20	b3537	CDS	bcsF		putative cellulose biosynthesis protein BcsF
975	2247	1752	1552	b3538	CDS	bcsG		cellulose phosphoethanolamine transferase
34	72	56	56	b4453	CDS	ldrD		small toxic polypeptide LdrD
365	762	655	522	b3539	CDS	yhjV		putative transporter YhjV
705	1491	1424	1133	b3540	CDS	dppF	7.4.2.9	dipeptide ABC transporter ATP binding subunit DppF
619	1468	1459	1246	b3541	CDS	dppD	7.4.2.9	dipeptide ABC transporter ATP binding subunit DppD
519	833	1109	932	b3542	CDS	dppC	7.4.2.9	dipeptide ABC transporter membrane subunit DppC
788	1450	2034	1572	b3543	CDS	dppB	7.4.2.9	dipeptide ABC transporter membrane subunit DppB
9397	17731	18511	15927	b3544	CDS	dppA	7.4.2.9	dipeptide ABC transporter periplasmic binding protein
10	8	1	4	b3545	tRNA	proK		tRNA-Pro
413	759	714	666	b3546	CDS	eptB	2.7.8.42	Kdo2-lipid A phosphoethanolamine 7''-transferase
78	163	100	90	b3547	CDS	yhjX		putative transporter YhjX
428	799	356	347	b3548	CDS	yhjY		putative outer membrane protein YhjY
197	565	276	242	b3549	CDS	tag	3.2.2.20	3-methyl-adenine DNA glycosylase I, constitutive
68	108	138	120	b3550	CDS	yiaC		peptidyl-lysine N-acetyltransferase YiaC
615	1415	1982	1570	b3551	CDS	bisC	1.8.4.13	biotin sulfoxide reductase
67	200	107	81	b3552	CDS	yiaD		PF13488 family lipoprotein YiaD
1029	2556	2001	1651	b3553	CDS	ghrB	1.1.1.215	glyoxylate reductase
1554	3815	2306	2213	b3554	CDS	yiaF		DUF3053 domain-containing protein YiaF
3116	7186	3995	3806	b3555	CDS	yiaG		putative DNA-binding transcriptional regulator YiaG
102768	163634	120177	128885	b3556	CDS	cspA		cold shock protein CspA
7	12	13	19	b4793	CDS	ysaE		protein YsaE
29	80	79	70	b4455	CDS	hokA		small toxic polypeptide
33	51	72	71	b3557	CDS	insJ		insertion element IS150 protein InsA
29	45	64	67	b3558	CDS	insK		IS150 conserved protein InsB
4029	9594	9497	7981	b3559	CDS	glyS	6.1.1.14	glycine--tRNA ligase subunit beta
1675	3519	3489	2870	b3560	CDS	glyQ	6.1.1.14	glycine--tRNA ligase subunit alpha
163	236	84	82	b4553	CDS	ysaB		putative lipoprotein YsaB
63	136	55	49	b3561	CDS	wecH		O-acetyltransferase WecH
24	35	16	9	b3562	CDS	yiaA		PF05360 family inner membrane protein YiaA
14	16	2	3	b3563	CDS	yiaB		PF05360 family inner membrane protein YiaB
125	177	144	140	b3564	CDS	xylB	2.7.1.17	xylulokinase
240	596	318	277	b3565	CDS	xylA	5.3.1.5	xylose isomerase
5	29	8	6	b3566	CDS	xylF	7.5.2.10	xylose ABC transporter periplasmic binding protein
78	89	38	39	b3567	CDS	xylG	7.5.2.10	xylose ABC transporter ATP binding subunit
37	69	47	38	b3568	CDS	xylH	7.5.2.10	xylose ABC transporter membrane subunit
192	358	247	204	b3569	CDS	xylR		DNA-binding transcriptional dual regulator XylR
2104	4104	2076	2028	b3570	CDS	bax		putative glycoside hydrolase Bax
0	0	0	0	b4794	CDS	baxL		putative translational regulatory protein BaxL
90	188	177	160	b3571	CDS	malS		alpha-amylase
2056	5073	5342	3933	b3572	CDS	avtA	2.6.1.66	valine--pyruvate aminotransferase
116	283	348	270	b3573	CDS	ysaA		putative electron transport protein YsaA
171	417	325	200	b3574	CDS	plaR		DNA-binding transcriptional repressor PlaR
7	19	7	4	b3575	CDS	yiaK	1.1.1.130	2,3-diketo-L-gulonate reductase
0	0	2	0	b3576	CDS	yiaL		DUF386 domain-containing protein YiaL
0	0	0	1	b3577	CDS	yiaM		2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit
3	5	4	6	b3578	CDS	yiaN		2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit
1	16	1	2	b3579	CDS	yiaO		2,3-diketo-L-gulonate:Na(+) symporter - periplasmic binding protein
10	20	15	10	b3580	CDS	lyxK	2.7.1.53	L-xylulose kinase
3	12	9	4	b3581	CDS	sgbH	4.1.1.85	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
8	8	17	16	b3582	CDS	sgbU	5.1.3.22	putative L-xylulose 5-phosphate 3-epimerase
13	39	20	16	b3583	CDS	sgbE	5.1.3.4	L-ribulose-5-phosphate 4-epimerase SgbE
29	52	23	15	b3584	CDS	yiaT		outer membrane protein YiaT
87	163	103	101	b3585	CDS	yiaU		putative LysR-type DNA-binding transcriptional regulator YiaU
14	43	27	17	b3586	CDS	yiaV		putative membrane fusion protein YiaV
2	2	1	1	b3587	CDS	yiaW		DUF3302 domain-containing protein YiaW
234	466	472	365	b3588	CDS	aldB		aldehyde dehydrogenase B
8	18	6	5	b3589	CDS	yiaY	1.1.1.103	L-threonine dehydrogenase
654	1620	1621	1310	b3590	CDS	selB	3.6.5.3	selenocysteyl-tRNA-specific translation elongation factor
483	1254	1277	1087	b3591	CDS	selA	2.9.1.1	selenocysteine synthase
550	1363	1264	986	b3592	CDS	yibF		glutathione transferase-like protein YibF
257.528	456.383	467.193	436.984	b3593	CDS	rhsA		rhs element protein RhsA
90	119	55	75	b3594	CDS	yibA		putative lyase containing HEAT-repeat
11	24	5	15	b3596	CDS	yibG		tetratricopeptide-like domain-containing protein YibG
6	8	4	2	b4615	CDS	yibV		PF15596 family protein YibV
37	146	68	45	b3597	CDS	yibH		inner membrane protein YibH
28	35	15	16	b3598	CDS	yibI		DUF3302 domain-containing protein YibI
608	1371	1404	1126	b3599	CDS	mtlA	2.7.1.197	mannitol-specific PTS enzyme IICBA component
630	1570	1283	1028	b3600	CDS	mtlD	1.1.1.17	mannitol-1-phosphate 5-dehydrogenase
196	417	368	300	b3601	CDS	mtlR		transcriptional repressor MtlR
80	196	138	155	b4554	CDS	yibT		protein YibT
434	1061	783	602	b3602	CDS	yibL		DUF2810 domain-containing protein YibL
148	331	360	220	b3603	CDS	lldP		lactate/glycolate:H(+) symporter LldP
81	200	174	191	b3604	CDS	lldR		DNA-binding transcriptional dual regulator LldR
143	260	297	246	b3605	CDS	lldD		L-lactate dehydrogenase
146	300	327	187	b3606	CDS	trmL	2.1.1.207	tRNA (cytidine/uridine-2'-O)-ribose methyltransferase
806	2114	2040	1720	b3607	CDS	cysE	2.3.1.30	serine acetyltransferase
1533	4346	4039	3408	b3608	CDS	gpsA	1.1.1.94	glycerol-3-phosphate dehydrogenase
2217	5998	5665	4791	b3609	CDS	secB		protein export chaperone SecB
817	3067	2514	2221	b3610	CDS	grxC		glutaredoxin 3
1428	3570	2665	2451	b3611	CDS	yibN		putative sulfurtransferase YibN
2401	5930	7381	5754	b3612	CDS	gpmM	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
506	1145	1097	833	b3613	CDS	envC		murein hydrolase activator EnvC
242	561	609	453	b3614	CDS	yibQ		divergent polysaccharide deacetylase domain-containing protein YibQ
21	54	24	32	b3615	CDS	waaH	2.4.1.17	UDP-glucuronate:LPS(HepIII) glycosyltransferase
554	1196	1067	824	b3616	CDS	tdh	1.1.1.103	threonine dehydrogenase
318	778	665	574	b3617	CDS	kbl	2.3.1.29	2-amino-3-ketobutyrate CoA ligase
772	1096	678	862	b3618	CDS	htrL		protein HtrL
1936	5782	4482	5006	b3619	CDS	rfaD	5.1.3.20	ADP-L-glycero-D-mannoheptose 6-epimerase
651	1654	1769	1349	b3620	CDS	waaF		ADP-heptose--LPS heptosyltransferase 2
548	1108	1316	1042	b3621	CDS	waaC		ADP-heptose:LPS heptosyltransferase 1
1537.45	2605.1	1018.9	1151.14	b3622	CDS	waaL		O-antigen ligase
0.549088	4.59016e-08	17.5411	33.41	b4795	CDS	yibX		protein YibX
0	0	0	0	b4795	CDS	yibX		protein YibX-S
2.82475e-08	2.90419	4.55652	5.44915	b4796	CDS	yibY		protein YibY
606	501	189	468	b3623	CDS	waaU		putative ADP-heptose:LPS heptosyltransferase 4
554	775	284	463	b3624	CDS	waaZ	2.4.99.15	lipopolysaccharide core biosynthesis protein WaaZ
540	669	346	499	b3625	CDS	waaY		lipopolysaccharide core heptose (II) kinase
915	1566	647	906	b3626	CDS	waaJ	2.4.1.58	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase
648	1184	646	751	b3627	CDS	waaO	2.4.1.73	UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase
787	1342	795	900	b3628	CDS	waaB	2.4.1.44	UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase
633	960	172	372	b3629	CDS	waaS		lipopolysaccharide core biosynthesis protein WaaS
370	758	695	613	b3630	CDS	waaP		lipopolysaccharide core heptose (I) kinase
485	1128	1094	1002	b3631	CDS	waaG		lipopolysaccharide glucosyltransferase I
683	1491	1350	1268	b3632	CDS	waaQ		lipopolysaccharide core heptosyltransferase 3
386	930	634	447	b3633	CDS	waaA	2.4.99.12	KDO transferase
94	261	162	137	b3634	CDS	coaD	2.7.7.3	pantetheine-phosphate adenylyltransferase
88	180	161	115	b3635	CDS	mutM	3.2.2.23	DNA-formamidopyrimidine glycosylase
1880	3605	2540	1983	b3636	CDS	rpmG		50S ribosomal subunit protein L33
7211	19000	12063	10224	b3637	CDS	rpmB		50S ribosomal subunit protein L28
488	970	591	607	b3638	CDS	yicR		RadC-like JAB domain-containing protein YicR
399	679	821	641	b3639	CDS	dfp	4.1.1.36	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase
309	779	828	562	b3640	CDS	dut	3.6.1.23	dUTP diphosphatase
294	761	709	543	b3641	CDS	slmA		nucleoid occlusion factor SlmA
67	110	111	81	b3642	CDS	pyrE	2.4.2.10	orotate phosphoribosyltransferase
235	739	498	414	b3643	CDS	rph	2.7.7.56	truncated RNase PH
1044	2288	1719	1561	b3644	CDS	yicC		UPF0701 family protein YicC
204	420	1558	1668	b3645	CDS	dinD		DNA damage-inducible protein D
16	20	30	22	b3646	CDS	yicG		PF03458 family inner membrane protein YicG
59	126	87	100	b3647	CDS	ligB	6.5.1.2	DNA ligase B
2001	3905	2690	2671	b3648	CDS	gmk	2.7.4.13	guanylate kinase
943	2286	2111	1988	b3649	CDS	rpoZ		RNA polymerase subunit omega
2292	5600	5841	4906	b3650	CDS	spoT	3.1.7.2	bifunctional (p)ppGpp synthase/hydrolase SpoT
198	439	465	388	b3651	CDS	trmH	2.1.1.34	tRNA (Gm18) 2'-O-methyltransferase
392	919	873	654	b3652	CDS	recG		ATP-dependent DNA helicase RecG
268	655	390	308	b3653	CDS	gltS		glutamate:sodium symporter
1133	2532	1808	965	b3654	CDS	xanP		xanthine:H(+) symporter XanP
423	1077	675	530	b3655	CDS	yicH		AsmA family protein YicH
103	266	149	149	b3656	CDS	yicI	3.2.1.177	alpha-D-xyloside xylohydrolase
27	45	26	31	b3657	CDS	yicJ		putative xyloside transporter YicJ
2	8	4	10	b3658	tRNA	selC		tRNA-Sec
16	38	4	7	b3659	CDS	setC		putative arabinose exporter
191	487	203	132	b3660	CDS	yicL		putative transporter YicL
0	0	0	0	b4797	CDS	yicU		protein YicU
868	2198	611	505	b3661	CDS	nlpA		lipoprotein-28
88	135	72	81	b4555	CDS	yicS		uncharacterized protein YicS
275	556	642	561	b3662	CDS	nepI		purine ribonucleoside exporter
85	137	149	144	b3663	CDS	yicN		DUF1198 domain-containing protein YicN
12	23	24	25	b3664	CDS	adeQ		adenine transporter
85	202	104	80	b3665	CDS	adeD	1.11.1.6	adenine deaminase
102	178	501	498	b3666	CDS	uhpT		hexose-6-phosphate:phosphate antiporter
57	114	115	119	b3667	CDS	uhpC		inner membrane protein sensing glucose-6-phosphate
190	413	404	328	b3668	CDS	uhpB	2.7.13.3	sensory histidine kinase UhpB
211	542	483	430	b3669	CDS	uhpA		DNA-binding transcriptional activator UhpA
258	599	611	475	b3670	CDS	ilvN	2.2.1.6	acetohydroxy acid synthase I subunit IlvN
1260	3408	3359	2354	b3671	CDS	ilvB	2.2.1.6	acetohydroxy acid synthase I subunit IlvB
248	478	274	260	b3672	CDS	ivbL		ilvBN operon leader peptide
106	203	1094	916	b4618	CDS	tisB		membrane-depolarizing toxin TisB
0	0	4	5	b4798	CDS	ysdE		protein YsdE
10	18	19	17	b3673	CDS	emrD		multidrug efflux pump EmrD
30	49	49	33	b3674	CDS	yidF		uncharacterized protein YidF
19	19	45	46	b3675	CDS	yidG		inner membrane protein YidG
58	113	83	79	b3676	CDS	yidH		DUF202 domain-containing inner membrane protein YidH
63	118	69	74	b3677	CDS	yidI		putative inner membrane protein YidI
45	76	54	46	b3678	CDS	yidJ		putative sulfatase/phosphatase YidJ
12	28	20	17	b3679	CDS	yidK		putative transporter YidK
15	61	16	12	b3680	CDS	yidL		putative DNA-binding transcriptional regulator YidL
14	61	32	27	b3681	CDS	glvG		putative inactive phospho-glucosidase
3	10	8	7	b3682	CDS	glvB		putative PTS enzyme II component GlvB
12	18	10	18	b3683	CDS	glvC		putative PTS enzyme II component GlvC
13	17	8	11	b3684	CDS	yidP		putative DNA-binding transcriptional regulator YidP
227	299	232	199	b3685	CDS	yidE		putative transport protein YidE
18	55	38	34	b3686	CDS	ibpB		small heat shock protein IbpB
136	262	171	157	b3687	CDS	ibpA		small heat shock protein IbpA
567	1175	605	572	b3688	CDS	yidQ		DUF1375 domain-containing putative lipoprotein YidQ
372	945	675	535	b3689	CDS	yidR		DUF3748 domain-containing galacturonate catabolism protein YidR
8	38	16	19	b3690	CDS	cbrA		colicin M resistance protein
16	41	19	19	b3691	CDS	dgoT		D-galactonate:H(+) symporter
40	63	46	53	b4478	CDS	dgoD	4.2.1.6	D-galactonate dehydratase
10	24	18	14	b4477	CDS	dgoA	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
22	73	48	31	b3693	CDS	dgoK	2.7.1.58	2-dehydro-3-deoxygalactonokinase
53	159	81	72	b4479	CDS	dgoR		DNA-binding transcriptional regulator DgoR
107	168	114	99	b3696	CDS	yidX		putative lipoprotein YidX
502	1300	1021	833	b3697	CDS	yidA	3.1.3.23	sugar phosphatase YidA
52	147	108	89	b3698	CDS	yidB		DUF937 domain-containing protein YidB
3685	8310	9464	8466	b3699	CDS	gyrB	5.6.2.2	DNA gyrase subunit B
711	1437	1598	1334	b3700	CDS	recF		DNA repair protein RecF
1266	2977	2632	2072	b3701	CDS	dnaN		beta sliding clamp
2624	6921	4971	3995	b3702	CDS	dnaA		chromosomal replication initiator protein DnaA
39	48	29	34	b4757	CDS	ysdD		protein YsdD
1931	2752	2360	2310	b3703	CDS	rpmH		50S ribosomal subunit protein L34
1187	2445	2894	2243	b3704	CDS	rnpA	3.1.26.5	RNase P protein component
252	623	688	578	b4557	CDS	yidD		membrane protein insertion efficiency factor
3982	8939	9873	7390	b3705	CDS	yidC		membrane protein insertase YidC
530	1356	1458	1114	b3706	CDS	mnmE		5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit
1	1	0	0	b3707	CDS	tnaC		tnaAB operon leader peptide
13	22	11	9	b3708	CDS	tnaA	4.1.99.1	tryptophanase
22	28	15	15	b3709	CDS	tnaB		tryptophan:H(+) symporter TnaB
53	85	109	77	b3710	CDS	mdtL		efflux pump MdtL
119	289	233	207	b3711	CDS	yidZ		putative LysR-type transcriptional regulator YidZ
340	709	743	679	b3712	CDS	yieE		putative phosphopantetheinyl transferase
328	736	891	821	b3713	CDS	yieF	1.6.5.2	chromate reductase
1568	3311	3316	2340	b3714	CDS	adeP		adenine:H(+) symporter
196	474	223	204	b3715	CDS	yieH		6-phosphogluconate phosphatase
57	139	41	41	b3716	CDS	cbrB		putative inner membrane protein
113	155	73	59	b3717	CDS	cbrC		UPF0167 family colicin E2 tolerance protein CbrC
20	34	17	23	b3718	CDS	yieK		putative glucosamine-6-phosphate deaminase YieK
22	42	22	13	b3719	CDS	yieL		putative hydrolase YieL
6	18	14	8	b3720	CDS	bglH		carbohydrate-specific outer membrane porin, cryptic
11	23	10	10	b3721	CDS	bglB	3.2.1.86	6-phospho-beta-glucosidase B
318	444	462	475	b3722	CDS	bglF	2.7.1.199	beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase
6	7	2	2	b3723	CDS	bglG		transcriptional antiterminator BglG
200	591	414	381	b3724	CDS	phoU		negative regulator of the pho regulon
222	598	414	409	b3725	CDS	pstB	7.3.2.1	phosphate ABC transporter ATP binding subunit
129	357	278	225	b3726	CDS	pstA	7.3.2.1	phosphate ABC transporter membrane subunit PstA
77	162	106	101	b3727	CDS	pstC	7.3.2.1	phosphate ABC transporter membrane subunit PstC
280	800	395	351	b3728	CDS	pstS	7.3.2.1	phosphate ABC transporter periplasmic binding protein
3356	8557	9499	7415	b3729	CDS	glmS	2.6.1.16	L-glutamine--D-fructose-6-phosphate aminotransferase
2136	5679	5419	4224	b3730	CDS	glmU	2.3.1.157	fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase
2363	4979	5594	5077	b3731	CDS	atpC	7.1.2.2	ATP synthase F1 complex subunit epsilon
10310	22563	28263	24641	b3732	CDS	atpD	7.1.2.2	ATP synthase F1 complex subunit beta
5827	12607	15087	13038	b3733	CDS	atpG	7.1.2.2	ATP synthase F1 complex subunit gamma
10699	24163	27011	22787	b3734	CDS	atpA	7.1.2.2	ATP synthase F1 complex subunit alpha
2653	7136	7749	6668	b3735	CDS	atpH	7.1.2.2	ATP synthase F1 complex subunit delta
4217	11608	10527	9419	b3736	CDS	atpF	7.1.2.2	ATP synthase Fo complex subunit b
2481	6363	5657	5023	b3737	CDS	atpE	7.1.2.2	ATP synthase Fo complex subunit c
4346	9425	7465	5801	b3738	CDS	atpB	7.1.2.2	ATP synthase Fo complex subunit a
596	872	539	486	b3739	CDS	atpI		ATP synthase accessory factor AtpI
392	931	610	591	b3740	CDS	rsmG	2.1.1.170	16S rRNA m(7)G527 methyltransferase
1205	3450	3420	2788	b3741	CDS	mnmG		5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG
944	1975	1690	1712	b3742	CDS	mioC		flavoprotein MioC
102	291	266	252	b3743	CDS	asnC		DNA-binding transcriptional dual regulator AsnC
292	557	495	462	b3744	CDS	asnA	6.3.1.1	asparagine synthetase A
279	690	783	550	b3745	CDS	viaA		protein ViaA
313	766	642	545	b3746	CDS	ravA	3.6.4.10	regulatory ATPase RavA
466	1011	830	767	b3747	CDS	kup		K(+):H(+) symporter Kup
85	146	79	77	b3748	CDS	rbsD	5.4.99.62	D-ribose pyranase
200	528	374	228	b3749	CDS	rbsA		ribose ABC transporter ATP binding subunit
302	536	501	356	b3750	CDS	rbsC		ribose ABC transporter membrane subunit
1779	2739	1547	1293	b3751	CDS	rbsB		ribose ABC transporter periplasmic binding protein
295	662	553	471	b3752	CDS	rbsK	2.7.1.15	ribokinase
130	357	299	258	b3753	CDS	rbsR		DNA-binding transcriptional dual regulator RbsR
173	411	273	247	b3754	CDS	hsrA		putative transporter HsrA
810	2203	1248	1220	b3755	CDS	yieP		DNA-binding transcriptional regulator YieP
4001.6	4224.29	3336.82	1694.68	b3756	rRNA	rrsC		16S ribosomal RNA
422.25	545	195.5	124.75	b3757	tRNA	gltU		tRNA-Glu
8271.53	8484.1	7001.91	2786.46	b3758	rRNA	rrlC		23S ribosomal RNA
2389.8	4886.61	2460.26	1839.71	b3759	rRNA	rrfC		5S ribosomal RNA
101.667	193.333	119.333	102	b3760	tRNA	aspT		tRNA-Asp
348	864	451	402	b3761	tRNA	trpT		tRNA-Trp
422	832	624	588	b4480	CDS	hdfR		DNA-binding transcriptional dual regulator HdfR
593	1420	466	383	b3764	CDS	maoP		macrodomain Ori protein
78	203	124	86	b3765	CDS	yifB		putative magnesium chelatase YifB
593	1071	188	186	b3766	CDS	ilvL		ilvXGMEDA operon leader peptide
468	680	141	127	b4669	CDS	ilvX		uncharacterized protein IlvX
186	218	287	245	b3769	CDS	ilvM	2.2.1.6	acetolactate synthase II subunit IlvM
1018	1981	2689	2356	b3770	CDS	ilvE	2.6.1.27	branched-chain-amino-acid aminotransferase
1451	2897	4927	4315	b3771	CDS	ilvD	4.2.1.9	dihydroxy-acid dehydratase
778	1641	2402	2140	b3772	CDS	ilvA	4.3.1.19	threonine deaminase
121	238	240	234	b3773	CDS	ilvY		DNA-binding transcriptional dual regulator IlvY
7167	18424	8594	5990	b3774	CDS	ilvC	1.1.1.169	ketol-acid reductoisomerase (NADP(+))
226	524	451	338	b3775	CDS	ppiC	5.2.1.8	peptidyl-prolyl cis-trans isomerase C
389	978	1006	784	b3778	CDS	rep		ATP-dependent DNA helicase Rep
1649	3235	4844	4324	b3779	CDS	gpp	3.6.1.40	guanosine-5'-triphosphate,3'-diphosphate phosphatase
3219	6071	8817	8079	b3780	CDS	rhlB		ATP-dependent RNA helicase RhlB
5741	14659	9412	8951	b3781	CDS	trxA		thioredoxin 1
1590	2843	1604	1504	b3782	CDS	rhoL		rho operon leader peptide
7589	19633	15210	12943	b3783	CDS	rho		transcription termination factor Rho
852	1767	1384	1148	b3784	CDS	rfe	2.7.8.33	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
755	1835	1430	1286	b3785	CDS	wzzE		enterobacterial common antigen polysaccharide co-polymerase
1078	2620	2324	1939	b3786	CDS	wecB	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase
1040	2592	2716	2300	b3787	CDS	wecC	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase
661	1582	1622	1389	b3788	CDS	rffG	4.2.1.46	dTDP-glucose 4,6-dehydratase 2
478	912	1059	915	b3789	CDS	rffH	2.7.7.24	dTDP-glucose pyrophosphorylase 2
187	445	499	382	b3790	CDS	rffC	2.3.1.210	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
458	1070	1060	884	b3791	CDS	wecE	2.6.1.59	dTDP-4-dehydro-6-deoxy-D-glucose transaminase
457	760	694	640	b3792	CDS	wzxE		lipid III flippase
480	907	755	584	b4481	CDS	wecF	2.4.1.325	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
251	462	450	382	b3793	CDS	wzyE		putative enterobacterial common antigen polymerase
288	581	427	417	b3794	CDS	rffM	2.4.1.180	UDP-N-acetyl-D-mannosaminuronic acid transferase
679	1432	1578	1284	b3795	CDS	yifK		putative transporter YifK
336	472	246	301	b3796	tRNA	argX		tRNA-Arg
276	334	156	242	b3797	tRNA	hisR		tRNA-His
69.4371	64.162	36.8889	49.75	b3798	tRNA	leuT		tRNA-Leu
20	49	20	27	b3799	tRNA	proM		tRNA-Pro
39	64	57	50	b3800	CDS	aslB		putative anaerobic sulfatase maturation enzyme AslB
50	131	96	74	b3801	CDS	aslA		putative sulfatase AslA
1000	2470	2306	1966	b3802	CDS	hemY		protein HemY
886	2072	2000	1761	b3803	CDS	hemX		PF04375 family protein HemX
354	959	893	747	b3804	CDS	hemD	4.2.1.75	uroporphyrinogen-III synthase
792	2056	2008	1804	b3805	CDS	hemC	2.5.1.61	hydroxymethylbilane synthase
